Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore,label
2024-03-11 10:00:00,71400.10,71763.30,70951.00,71583.0,3907.996,1710154799999,278957774.08940,3681,1910.714,136701233.12790,0,0
2024-03-11 11:00:00,71582.90,72339.50,71300.00,71300.2,7817.734,1710158399999,560418628.11220,4665,3823.557,274869501.06460,0,0
2024-03-11 12:00:00,71300.20,71750.00,70801.10,71640.9,4241.349,1710161999999,302585697.37270,4483,2101.559,150270665.47620,0,0
2024-03-11 13:00:00,71447.00,72000.00,71078.00,71582.9,5282.195,1710165599999,378240739.14050,4011,2603.500,186850390.94450,0,0
2024-03-11 14:00:00,71426.00,71999.90,71300.00,71500.0,4857.145,1710169199999,348217528.37330,5096,2382.995,171274929.39680,0,0
2024-03-11 15:00:00,71640.90,72339.50,71320.00,72232.9,4651.947,1710172799999,334130348.30200,5075,2451.177,176534487.70700,0,2
2024-03-11 16:00:00,72129.00,72345.00,71803.30,72018.1,5167.152,1710176399999,372530283.60140,4032,2824.318,204065498.67430,0,2
2024-03-11 17:00:00,72018.10,72727.00,71806.00,72250.5,5116.965,1710179999999,369947827.54930,3930,2818.941,204157789.12130,0,2
2024-03-11 18:00:00,72250.50,72571.20,72200.00,72210.2,4405.135,1710183599999,318676319.55830,2633,2216.177,160543865.11870,0,2
2024-03-11 19:00:00,72447.70,72799.00,71803.30,72000.0,5619.961,1710187199999,406301482.22770,3863,2161.260,156718030.81340,0,2
2024-03-11 20:00:00,72000.00,72499.80,71950.10,72230.8,4260.78,1710190799999,307469340.06770,3899,2159.056,156144878.49950,0,2
2024-03-11 21:00:00,71992.00,72497.00,71952.10,72487.0,3567.718,1710194399999,257642463.86890,2556,1786.127,129206649.22220,0,2
2024-03-11 22:00:00,72487.00,72489.90,72000.20,72455.1,4015.189,1710197999999,290387130.56740,2281,2045.664,148215510.47930,0,2
2024-03-11 23:00:00,72455.10,72489.80,71954.40,72002.2,4525.055,1710201599999,326573787.00910,2244,2186.040,158115279.01520,0,2
2024-03-12 00:00:00,72153.80,72397.20,72001.60,72001.8,5171.962,1710205199999,373205889.19450,2119,2430.253,175743540.33800,0,2
2024-03-12 01:00:00,72001.80,72338.00,72001.60,72242.9,4121.941,1710208799999,297417034.02160,1500,2059.343,148772497.72470,0,2
2024-03-12 02:00:00,72242.90,72305.00,71952.10,72157.6,3505.086,1710212399999,252784341.94070,1804,1731.863,125120409.61910,0,2
2024-03-12 03:00:00,72129.00,72301.90,71692.00,72232.9,5454.176,1710215999999,392603070.96820,4108,2398.593,172929529.51300,0,2
2024-03-12 04:00:00,71992.00,72489.90,71509.80,72232.9,3934.972,1710219599999,283669597.94890,3145,1931.234,139615437.38570,0,2
2024-03-12 05:00:00,72232.90,72489.00,71652.00,72000.0,5144.385,1710223199999,370900245.20440,2913,2610.752,188725104.55360,0,2
2024-03-12 06:00:00,72232.90,72379.30,71763.30,72129.1,4494.763,1710226799999,323855564.90640,3650,2137.365,154437202.78430,0,2
2024-03-12 07:00:00,72335.50,72350.00,71856.00,72232.9,3531.935,1710230399999,254854399.66940,2112,1767.134,127770956.57090,0,2
2024-03-12 08:00:00,72129.00,72346.50,71651.20,71660.7,3896.921,1710233999999,280248039.53980,2870,1902.801,137074628.32450,0,1
2024-03-12 09:00:00,71992.00,72330.00,71651.20,72326.8,4595.231,1710237599999,330895220.72500,1709,2329.703,168229294.09380,0,2
2024-03-12 10:00:00,72319.90,72326.90,71706.00,71817.1,4073.869,1710241199999,293367487.17940,5376,1956.625,141358250.59580,0,2
2024-03-12 11:00:00,71961.00,72449.40,71651.50,72053.0,4323.464,1710244799999,311807369.55890,3888,2133.054,154289416.18880,0,2
2024-03-12 12:00:00,72053.00,72400.00,71651.20,72230.8,4112.175,1710248399999,296123588.00670,3576,2052.188,148187182.83000,0,2
2024-03-12 13:00:00,72230.80,72449.40,71750.00,72300.0,3974.942,1710251999999,286524850.08770,3327,2027.627,146449094.12190,0,2
2024-03-12 14:00:00,72300.00,72489.90,71962.00,72106.0,5133.286,1710255599999,370381642.76190,5482,2712.009,195999203.28030,0,2
2024-03-12 15:00:00,72010.00,72299.00,71651.20,71816.0,4141.378,1710259199999,298228631.39630,5196,1927.815,139122080.92040,0,2
2024-03-12 16:00:00,71651.70,72220.00,70800.00,71508.5,5613.577,1710262799999,401520017.14440,5741,2418.867,173567581.40070,0,1
2024-03-12 17:00:00,71383.00,71795.80,70001.20,70786.2,6179.742,1710266399999,438091842.85960,5149,2002.349,142785279.03390,0,1
2024-03-12 18:00:00,70372.50,71148.00,70372.50,71110.6,4220.95,1710269999999,299410667.23540,2994,2304.232,163785552.56940,0,1
2024-03-12 19:00:00,71110.60,71499.90,70851.00,71238.3,3928.82,1710273599999,279984006.29340,2764,1944.403,138915671.71490,0,1
2024-03-12 20:00:00,71238.40,71498.90,70201.00,70698.0,5530.769,1710277199999,391315643.00290,3030,2282.342,161938095.24420,0,1
2024-03-12 21:00:00,70698.00,70699.90,70201.00,70597.0,4199.055,1710280799999,295669127.92910,2575,2019.287,142618955.33850,0,1
2024-03-12 22:00:00,70597.00,70600.00,70219.00,70300.0,3918.131,1710284399999,275960685.11000,1572,1917.708,135369766.04620,0,1
2024-03-12 23:00:00,70372.00,70700.00,70249.20,70516.0,3887.38,1710287999999,273965111.71770,2020,2051.322,144870610.80480,0,1
2024-03-13 00:00:00,70372.00,70999.80,70251.80,70302.1,3999.664,1710291599999,282202137.63430,2481,1979.301,140161187.26210,0,1
2024-03-13 01:00:00,70302.10,71476.90,70257.00,70296.0,4696.593,1710295199999,332000736.40270,2980,2364.110,167757565.50920,0,1
2024-03-13 02:00:00,70516.00,71382.90,70257.00,70400.0,5154.955,1710298799999,364112853.60120,2719,2098.551,148809239.16070,0,1
2024-03-13 03:00:00,70516.00,71069.30,70306.00,70488.1,4293.143,1710302399999,303755140.66740,2645,2142.532,152033699.42370,0,1
2024-03-13 04:00:00,70523.30,71191.70,70310.10,71187.8,3796.562,1710305999999,268674666.67580,3346,1915.765,136025543.12280,0,1
2024-03-13 05:00:00,71187.70,71425.00,70660.10,70982.0,4034.124,1710309599999,286976867.96560,2638,1852.631,132098244.23890,0,1
2024-03-13 06:00:00,71094.00,72513.20,70961.00,72274.1,6173.622,1710313199999,444337437.87260,2646,4274.098,307594070.81460,0,1
2024-03-13 07:00:00,72459.30,72920.30,72092.90,72861.9,4913.453,1710316799999,356540783.97460,3001,2825.724,205405301.04140,0,0
2024-03-13 08:00:00,72810.90,73900.00,72419.00,73268.3,6166.975,1710320399999,452000876.41380,3716,3932.914,288541921.73560,0,0
2024-03-13 09:00:00,73600.00,74036.70,73083.20,73416.0,5160.692,1710323999999,379850285.79330,2623,2856.705,210693372.64150,0,2
2024-03-13 10:00:00,73400.00,74500.00,72803.70,73331.7,6321.218,1710327599999,466140488.99220,3009,3363.501,249012802.75940,0,0
2024-03-13 11:00:00,73268.00,74400.00,73048.50,73956.0,5813.708,1710331199999,430321894.12390,2288,3243.488,240804272.19940,0,2
2024-03-13 12:00:00,73956.00,74399.70,73048.60,73268.0,4272.083,1710334799999,316517167.61110,5264,2018.395,149986794.15700,0,0
2024-03-13 13:00:00,73097.20,74400.00,73048.50,73623.4,4291.656,1710338399999,315322685.19300,4400,2001.331,147873601.65910,0,2
2024-03-13 14:00:00,73339.50,74095.90,73049.40,73977.0,4600.863,1710341999999,338331871.96670,3024,2374.409,175404845.75470,0,2
2024-03-13 15:00:00,73977.00,73999.90,73048.40,73300.0,5688.914,1710345599999,417840694.60460,2996,2149.569,158632585.59400,0,2
2024-03-13 16:00:00,73268.00,73570.00,73100.00,73101.2,4231.529,1710349199999,309788020.79720,7546,2142.373,157054038.83400,0,2
2024-03-13 17:00:00,73268.00,73888.00,73048.40,73390.0,4537.589,1710352799999,332918354.34510,3016,2255.787,166010275.05560,0,2
2024-03-13 18:00:00,73268.00,73859.30,73000.00,73636.0,3593.498,1710356399999,263569324.35030,2875,1852.057,136253559.67550,0,2
2024-03-13 19:00:00,73636.00,73888.00,73095.40,73488.6,4492.326,1710359999999,329605417.83500,2725,2195.708,161638554.09460,0,2
2024-03-13 20:00:00,73271.00,73888.00,73155.10,73564.0,5313.324,1710363599999,390386035.92060,2770,2752.340,202767275.77790,0,2
2024-03-13 21:00:00,73615.40,73799.90,73252.10,73700.0,4421.755,1710367199999,324951542.52620,2694,2115.363,155923518.61750,0,2
2024-03-13 22:00:00,73700.00,73884.00,73300.10,73335.0,3396.416,1710370799999,249895614.64520,1857,1650.715,121905773.62650,0,2
2024-03-13 23:00:00,73335.00,73879.00,73322.60,73365.0,3428.974,1710374399999,252412983.85210,1606,1818.776,134268001.98070,0,2
2024-03-14 00:00:00,73648.50,73845.00,73354.70,73437.8,4464.504,1710377999999,328401104.53350,1252,2080.024,153264384.34650,0,2
2024-03-14 01:00:00,73697.80,73697.90,73271.10,73287.2,5163.088,1710381599999,379266707.66000,1315,2310.448,169865243.14850,0,2
2024-03-14 02:00:00,73287.20,73449.90,73252.00,73322.9,3833.143,1710385199999,281145090.34310,1348,1916.089,140625613.19500,0,2
2024-03-14 03:00:00,73371.50,73450.00,73153.90,73322.7,4399.796,1710388799999,322716126.69520,1638,2157.818,158390514.23740,0,2
2024-03-14 04:00:00,73322.70,73450.00,72450.00,72673.7,4926.12,1710392399999,360001144.31550,1461,2102.006,153789758.90980,0,2
2024-03-14 05:00:00,72673.70,73388.30,72397.30,72846.1,4624.814,1710395999999,336203708.69020,1523,2485.275,180823000.38910,0,2
2024-03-14 06:00:00,72702.20,73424.80,72651.40,73325.8,4269.591,1710399599999,311984398.60340,2049,2110.022,154309953.66850,0,2
2024-03-14 07:00:00,73325.80,73424.80,72571.20,73152.0,4371.905,1710403199999,319402445.04450,1829,2201.423,160984485.23260,0,2
2024-03-14 08:00:00,73053.70,73697.00,72862.00,73500.0,5755.01,1710406799999,422966943.23890,1677,3212.943,236180149.73980,0,2
2024-03-14 09:00:00,73500.00,73697.00,72836.70,73289.4,4751.19,1710410399999,349003014.55780,2045,2106.632,154984722.07780,0,2
2024-03-14 10:00:00,73289.70,73682.30,73000.00,73001.7,4289.333,1710413999999,314464653.10500,2851,2123.167,156132704.82490,0,2
2024-03-14 11:00:00,73001.70,73682.00,73000.00,73669.9,4355.96,1710417599999,319407437.15400,1935,2150.060,158347495.63440,0,2
2024-03-14 12:00:00,73548.50,73678.30,73000.40,73650.4,4403.691,1710421199999,322941075.97800,2052,2162.804,159216752.75280,0,2
2024-03-14 13:00:00,73650.40,73788.60,72206.80,72544.0,4081.858,1710424799999,299032528.97040,2248,1833.127,135016595.03470,0,2
2024-03-14 14:00:00,72525.50,73788.60,71900.00,71900.0,4178.228,1710428399999,304143757.05660,2149,1878.495,137180163.16340,0,2
2024-03-14 15:00:00,72007.30,73300.00,71801.00,72978.6,4408.321,1710431999999,319914150.35340,3167,2189.953,159755657.06520,0,2
2024-03-14 16:00:00,72978.60,73188.00,71909.00,72203.4,4591.941,1710435599999,332960366.14210,3288,2333.076,169748510.62670,0,2
2024-03-14 17:00:00,72250.00,73095.40,72200.20,72544.0,4266.676,1710439199999,309678843.33800,3034,2086.460,151976642.95500,0,2
2024-03-14 18:00:00,72544.00,72999.00,72200.20,72315.0,4592.033,1710442799999,333052721.95140,2913,2139.741,155820630.76230,0,2
2024-03-14 19:00:00,72315.00,72687.20,71909.00,71910.0,5016.449,1710446399999,361888578.21250,1936,2602.416,188090866.76970,0,2
2024-03-14 20:00:00,72330.00,72999.60,71878.80,72300.2,4329.442,1710449999999,313437529.41500,2752,2245.066,163266574.72880,0,2
2024-03-14 21:00:00,72300.20,72973.30,72251.00,72799.6,4437.975,1710453599999,322162719.70590,2509,2217.945,161542358.47770,0,2
2024-03-14 22:00:00,72798.00,72887.10,72284.00,72544.0,4859.209,1710457199999,353262433.76890,1841,2736.289,199305114.02160,0,2
2024-03-14 23:00:00,72596.00,72887.00,72401.10,72409.1,4476.313,1710460799999,325111401.01860,1798,2186.820,159299562.11320,0,2
2024-03-15 00:00:00,72838.00,72887.00,72409.00,72502.2,4290.79,1710464399999,311849167.67190,1839,2023.183,147302089.00700,0,2
2024-03-15 01:00:00,72502.20,72886.50,72286.00,72850.0,5132.264,1710467999999,372778062.47140,1419,2216.641,161256745.14960,0,2
2024-03-15 02:00:00,72286.00,72886.20,72000.00,72242.7,4908.254,1710471599999,355643392.15920,1388,2403.427,174366400.24350,0,2
2024-03-15 03:00:00,72242.70,72639.00,70500.00,71735.3,5231.367,1710475199999,375892052.38870,2155,2553.030,183842649.92410,0,2
2024-03-15 04:00:00,71633.10,72223.80,70902.20,71005.8,4518.394,1710478799999,321715594.84700,1694,2005.462,143029389.03820,0,2
2024-03-15 05:00:00,70934.70,72638.00,70910.00,71200.0,3679.333,1710482399999,263008668.05830,1950,1917.547,137288929.97160,0,2
2024-03-15 06:00:00,71549.40,72499.90,71100.10,71703.0,4263.265,1710485999999,305641639.88170,2261,2155.361,154734339.18690,0,2
2024-03-15 07:00:00,71906.90,72196.80,71200.00,71306.1,4337.405,1710489599999,310893625.06210,2003,2183.457,156690739.74020,0,2
2024-03-15 08:00:00,71306.10,72194.70,70902.20,71000.1,4536.129,1710493199999,325147487.02920,2577,2034.364,146519876.96050,0,2
2024-03-15 09:00:00,71351.80,71969.90,70300.00,70511.8,4865.009,1710496799999,345213975.19840,2735,2273.379,162203389.45780,0,2
2024-03-15 10:00:00,70774.00,71642.50,70399.10,70992.5,4673.966,1710500399999,331984577.50350,2739,1898.019,135621642.57500,0,2
2024-03-15 11:00:00,70399.30,71000.00,70062.20,70063.0,4548.271,1710503999999,320221292.99860,2039,2223.310,156976673.22960,0,2
2024-03-15 12:00:00,70063.00,70599.80,69950.20,70000.0,4652.835,1710507599999,327079132.69690,1813,2649.689,186849119.51980,0,2
2024-03-15 13:00:00,70007.00,70599.80,69660.00,70358.9,4740.975,1710511199999,332947085.16260,1906,2494.022,175534548.50080,0,2
2024-03-15 14:00:00,70358.90,70998.00,70070.50,70465.2,4351.892,1710514799999,306133548.79320,1894,2175.815,153317695.81890,0,2
2024-03-15 15:00:00,70416.00,70998.00,70174.30,70687.3,4513.375,1710518399999,319181697.62560,1803,2206.941,156309880.52800,0,2
2024-03-15 16:00:00,70687.30,70882.00,70062.20,70329.3,5417.776,1710521999999,381965439.23090,1825,2938.198,207580953.23350,0,2
2024-03-15 17:00:00,70378.50,70820.00,70062.30,70800.0,4423.086,1710525599999,311877329.13520,1887,2489.967,175815152.64040,0,2
2024-03-15 18:00:00,70378.20,70878.00,70343.00,70798.6,5338.7,1710529199999,377253278.73980,2168,2854.904,202090913.95460,0,2
2024-03-15 19:00:00,70802.70,70819.60,70286.70,70687.9,4640.102,1710532799999,327792780.77820,2840,2326.898,164623620.58790,0,2
2024-03-15 20:00:00,70687.90,70770.00,70062.10,70541.4,3819.35,1710536399999,268983379.05580,1373,1744.221,123134465.45060,0,2
2024-03-15 21:00:00,70402.90,70769.80,70062.30,70700.0,4105.053,1710539999999,288861240.58050,1350,2020.497,142520898.00710,0,2
2024-03-15 22:00:00,70600.00,70769.70,70103.20,70174.5,3903.291,1710543599999,274909813.74950,1554,1929.872,136539985.52000,0,2
2024-03-15 23:00:00,70759.50,71000.00,70105.20,71000.0,4508.848,1710547199999,318350748.48650,1266,2645.568,187337460.48460,0,2
2024-03-16 00:00:00,71000.00,71000.00,70286.60,70999.5,3715.372,1710550799999,262495579.93590,1435,1902.421,135055317.22380,0,2
2024-03-16 01:00:00,70999.50,70999.80,70289.00,70294.7,4730.765,1710554399999,334179479.53090,1364,2329.389,165373541.50030,0,2
2024-03-16 02:00:00,70294.70,70998.00,70103.10,70141.0,4458.369,1710557999999,314376191.28440,939,1566.344,111186673.76380,0,2
2024-03-16 03:00:00,70141.00,70993.60,70141.00,70993.3,3811.151,1710561599999,268999349.67120,1225,1926.540,136722887.90680,0,2
2024-03-16 04:00:00,70993.30,70993.30,70176.10,70205.3,4513.607,1710565199999,318540953.60370,1135,2241.518,159000054.79920,0,2
2024-03-16 05:00:00,70572.50,70993.00,70205.30,70799.8,5167.459,1710568799999,364783560.99550,1428,2631.933,186592530.49710,0,2
2024-03-16 06:00:00,70274.00,70992.80,70252.10,70300.1,4475.815,1710572399999,315768563.34350,1334,2315.867,163923989.67260,0,2
2024-03-16 07:00:00,70891.00,70911.40,70110.00,70795.0,5113.596,1710575999999,360164813.52390,1750,1987.728,140823365.45280,0,2
2024-03-16 08:00:00,70795.00,70849.00,70111.10,70120.5,4247.506,1710579599999,299264257.96020,2109,2038.576,144354614.69810,0,2
2024-03-16 09:00:00,70269.70,70993.20,70081.00,70981.0,4148.985,1710583199999,292487568.53310,2395,2001.535,141885142.02620,0,2
2024-03-16 10:00:00,70900.40,70986.50,69593.30,70986.4,4471.778,1710586799999,314359262.41100,1661,1996.920,141671438.43680,0,2
2024-03-16 11:00:00,69651.10,70987.00,68675.40,68689.2,5540.316,1710590399999,385771914.24680,1727,1879.605,132230203.43410,0,2
2024-03-16 12:00:00,68689.30,70342.80,68688.80,68688.8,3620.678,1710593999999,251244484.85700,1336,1799.113,126079828.81900,0,2
2024-03-16 13:00:00,68688.80,69999.40,68182.90,68200.0,4170.182,1710597599999,288345238.48390,1843,1976.224,138128993.41860,0,1
2024-03-16 14:00:00,68200.00,69838.40,68000.10,68000.1,6072.071,1710601199999,416480638.89800,2673,2996.359,206766366.34890,0,1
2024-03-16 15:00:00,68019.50,68750.00,67800.00,68499.9,5095.399,1710604799999,347374406.53890,3424,2198.532,150522420.35380,0,1
2024-03-16 16:00:00,67819.00,70329.90,67802.30,68230.9,5374.487,1710608399999,369311619.96920,1964,2836.999,196360984.05930,0,1
2024-03-16 17:00:00,68230.90,70110.70,68230.90,68366.6,4998.5,1710611999999,343283449.72140,2614,2000.596,138446099.15300,0,1
2024-03-16 18:00:00,69000.00,70109.80,68141.00,70000.0,5674.852,1710615599999,388721901.31370,2736,2463.889,169512021.98450,0,2
2024-03-16 19:00:00,68201.00,70109.80,68149.00,68670.4,4146.277,1710619199999,287598017.33030,3853,2323.196,162670246.98900,0,2
2024-03-16 20:00:00,68700.00,70032.00,68255.00,68502.5,5944.353,1710622799999,410196563.05530,3832,2345.196,163428498.17250,0,2
2024-03-16 21:00:00,69849.70,69891.40,67800.00,67868.7,6060.504,1710626399999,414932859.14250,3891,2123.817,146929668.08160,0,1
2024-03-16 22:00:00,67868.80,68875.00,67801.00,68101.7,3889.796,1710629999999,265389887.08180,3540,1891.468,129835459.45070,0,1
2024-03-16 23:00:00,68399.80,68873.60,67000.00,67112.3,6313.016,1710633599999,426713136.72220,3902,2225.416,151278569.57830,0,1
2024-03-17 00:00:00,67112.30,68999.70,67100.00,68299.7,4772.549,1710637199999,324131321.27050,3394,2741.131,187323712.88200,0,1
2024-03-17 01:00:00,68299.70,68580.00,67363.70,68300.0,4424.917,1710640799999,300690874.33220,2662,2342.713,160265554.40460,0,1
2024-03-17 02:00:00,68300.00,68577.30,67316.00,68577.0,4343.601,1710644399999,295398981.83240,1287,2308.570,158173208.65060,0,2
2024-03-17 03:00:00,67400.00,69999.60,67262.20,68900.0,4852.225,1710647999999,332022490.10150,1385,2938.223,202801337.10540,0,2
2024-03-17 04:00:00,69299.00,69799.10,67531.70,67601.1,4558.315,1710651599999,313512093.92450,1563,2573.730,179133739.04860,0,1
2024-03-17 05:00:00,67601.10,69594.00,67279.00,67600.0,4771.209,1710655199999,327323825.52020,1413,2964.027,205263234.39570,0,1
2024-03-17 06:00:00,67600.00,68699.90,67501.00,67501.0,3712.305,1710658799999,252689595.71260,1188,1781.565,122140223.87840,0,1
2024-03-17 07:00:00,67501.00,68494.00,66900.10,67889.8,4853.707,1710662399999,327568363.09840,1585,2163.570,147032288.06410,0,1
2024-03-17 08:00:00,67889.80,69171.40,66902.30,68702.4,5280.305,1710665999999,356971258.84370,1582,3202.732,217814498.91080,0,2
2024-03-17 09:00:00,69200.00,69500.00,67154.70,67155.1,4540.416,1710669599999,309830987.87520,1551,2255.750,155337341.21710,0,1
2024-03-17 10:00:00,67155.10,68667.50,67153.60,68099.8,3529.119,1710673199999,239401621.37490,1700,1791.429,122625990.48570,0,1
2024-03-17 11:00:00,68099.80,68347.40,67200.00,68290.0,3912.718,1710676799999,265160009.33630,1913,2008.320,137038222.20250,0,1
2024-03-17 12:00:00,68200.00,68666.00,67162.10,68500.0,3827.555,1710680399999,259511905.30090,1578,1890.190,129266384.39760,0,1
2024-03-17 13:00:00,68500.00,68549.80,67300.00,68270.0,4038.496,1710683999999,274209739.95300,1287,1973.951,134949878.71760,0,1
2024-03-17 14:00:00,68270.00,68663.70,67419.00,68663.7,9953.254,1710687599999,678540889.87530,1327,7403.495,506080008.37280,0,1
2024-03-17 15:00:00,68500.00,68999.80,67612.40,68310.4,6095.509,1710691199999,415468698.76350,1860,3573.737,243745460.60520,0,1
2024-03-17 16:00:00,68310.50,68990.00,68074.00,68750.3,4169.207,1710694799999,286087227.74170,2513,2142.999,147594630.76910,0,1
2024-03-17 17:00:00,68750.10,68839.50,68451.30,68600.4,4302.99,1710698399999,295292701.41260,3858,2159.360,148526713.67710,0,1
2024-03-17 18:00:00,68835.70,68990.00,68458.10,68495.0,4169.964,1710701999999,286402501.89330,2810,2059.328,141842470.15630,0,1
2024-03-17 19:00:00,68495.00,69393.00,68491.00,69298.6,4080.631,1710705599999,280901141.50070,1579,1979.376,136637147.06130,0,2
2024-03-17 20:00:00,69298.60,69298.60,68550.00,68800.0,5021.482,1710709199999,346064712.78380,1566,2259.972,156527591.36550,0,1
2024-03-17 21:00:00,68800.00,69296.80,68550.20,68550.3,4363.859,1710712799999,300995185.00760,1401,2173.914,150548949.33010,0,1
2024-03-17 22:00:00,68550.30,69297.00,68550.20,68998.0,3734.219,1710716399999,257402322.91720,1187,1829.297,126648586.98830,0,2
2024-03-17 23:00:00,68550.20,69297.50,68491.10,69297.4,4009.449,1710719999999,276281157.00900,1109,1994.437,137969500.91740,0,2
2024-03-18 00:00:00,69297.40,69298.40,68491.20,68492.0,4818.906,1710723599999,331758597.61020,1421,2338.783,161862656.28520,0,1
2024-03-18 01:00:00,69085.00,69285.00,68491.10,68491.3,3637.369,1710727199999,250279031.38390,1418,1846.765,127628596.13340,0,1
2024-03-18 02:00:00,68908.00,69187.90,68491.10,68631.0,4340.882,1710730799999,298817311.08320,1941,2182.402,150973433.80180,0,1
2024-03-18 03:00:00,68908.00,69188.20,68492.70,68505.1,3799.984,1710734399999,261763518.87490,2179,2128.611,147263547.98340,0,1
2024-03-18 04:00:00,68908.00,69594.00,68491.00,68908.0,3714.196,1710737999999,255777369.92780,1665,1846.440,127830026.21940,0,1
2024-03-18 05:00:00,68908.00,70950.00,68491.00,70287.8,3595.96,1710741599999,249594611.61580,3551,1832.970,128741408.20220,0,2
2024-03-18 06:00:00,70015.00,70287.90,68632.50,69720.0,3631.238,1710745199999,252188384.17020,2717,1815.573,127498021.87490,0,2
2024-03-18 07:00:00,69720.00,70286.30,67527.00,68530.0,5952.319,1710748799999,409605295.42040,3000,2365.784,164321009.24280,0,2
2024-03-18 08:00:00,68530.00,68879.90,67841.10,68325.6,3784.619,1710752399999,258824226.39690,2097,1891.146,129996337.31170,0,2
2024-03-18 09:00:00,68325.60,68880.00,67841.10,68325.6,5602.699,1710755999999,381936043.77590,1975,2141.592,146825597.13010,0,2
2024-03-18 10:00:00,67841.30,69100.00,67841.10,68325.6,4710.008,1710759599999,322225349.28040,1867,2337.006,160625160.86110,0,2
2024-03-18 11:00:00,68325.60,69099.40,67841.30,68309.0,4041.929,1710763199999,276215237.96910,2233,2014.153,138308612.20160,0,2
2024-03-18 12:00:00,68309.00,69799.00,67841.20,68601.6,6613.172,1710766799999,454194357.26600,1440,3928.312,270267549.69300,0,2
2024-03-18 13:00:00,68601.60,69099.90,67527.00,67528.1,3817.264,1710770399999,261274228.82570,1854,1845.515,126843719.97430,0,1
2024-03-18 14:00:00,68051.20,69148.70,66667.00,66953.6,5621.718,1710773999999,381857106.75920,3341,2182.726,149318400.60470,0,1
2024-03-18 15:00:00,67502.40,68299.90,66800.00,67302.0,5105.236,1710777599999,344293770.80300,3721,2215.486,150253462.11750,0,1
2024-03-18 16:00:00,67776.80,69199.00,67231.20,69148.4,5522.632,1710781199999,378198366.66420,3507,2907.486,200024290.97250,0,2
2024-03-18 17:00:00,68874.00,69148.40,68103.10,68874.4,4477.197,1710784799999,307813550.63930,3376,2233.826,154231545.31520,0,2
2024-03-18 18:00:00,68874.40,68950.00,68061.40,68086.0,5311.853,1710788399999,363652664.10940,1320,2053.227,141058177.69050,0,2
2024-03-18 19:00:00,68086.00,68873.00,67200.00,68050.0,4764.49,1710791999999,324355423.98230,1603,1935.600,132390000.20790,0,2
2024-03-18 20:00:00,67592.00,68050.00,67592.00,67770.0,3141.485,1710795599999,212954399.34400,1029,1553.020,105564884.62740,0,2
2024-03-18 21:00:00,67994.00,68328.90,67600.00,68051.2,4911.585,1710799199999,333303094.89050,2561,2499.532,170102547.76600,0,2
2024-03-18 22:00:00,68051.20,68796.50,67603.00,68200.0,4625.526,1710802799999,316316383.15410,3553,2527.948,173409305.35410,0,2
2024-03-18 23:00:00,68700.10,68739.90,67682.00,67751.4,3976.878,1710806399999,270898411.40670,2757,1976.266,135166229.62770,0,2
2024-03-19 00:00:00,67751.40,68652.40,67681.10,67776.8,3934.779,1710809999999,267589390.81520,3208,1925.800,131411599.18580,0,2
2024-03-19 01:00:00,68051.20,68444.30,67591.10,67591.5,5718.39,1710813599999,388329862.04210,1971,2397.366,163602972.60770,0,2
2024-03-19 02:00:00,67591.50,68318.90,67000.00,68051.1,6210.007,1710817199999,420867367.60280,1636,2074.461,141300360.60240,0,2
2024-03-19 03:00:00,67506.00,68315.80,65574.40,66130.4,11863.379,1710820799999,792742762.08640,2523,3856.784,256876508.02450,0,2
2024-03-19 04:00:00,66130.40,67511.00,65582.30,66999.0,4422.992,1710824399999,294488546.26540,3358,2274.249,152398794.41980,0,2
2024-03-19 05:00:00,66404.80,67000.00,65581.80,66150.0,5112.83,1710827999999,338890082.15110,2999,2389.776,159480382.46450,0,2
2024-03-19 06:00:00,65582.10,66999.60,65510.00,66679.2,4825.217,1710831599999,319012875.92040,2700,2342.876,155818676.41830,0,2
2024-03-19 07:00:00,66954.00,66999.60,62584.10,64284.6,5404.027,1710835199999,351115801.54700,3586,2217.549,145047172.72320,0,1
2024-03-19 08:00:00,64413.00,66250.00,63662.00,64900.0,5894.133,1710838799999,380828537.17250,2240,2429.042,158314130.11060,0,2
2024-03-19 09:00:00,63898.00,66000.00,63000.00,65060.6,5151.039,1710842399999,333072711.53850,2441,2453.832,159686255.90610,0,2
2024-03-19 10:00:00,65060.60,66300.00,64100.00,64284.5,6351.436,1710845999999,414305960.70600,2018,3484.725,228698962.64170,0,1
2024-03-19 11:00:00,64284.50,65060.40,62800.00,63300.0,5911.361,1710849599999,377461743.51380,1983,2459.986,158134934.79950,0,1
2024-03-19 12:00:00,63520.00,66969.60,63200.00,65448.6,5620.971,1710853199999,366552963.26380,2098,3086.291,202130771.05150,0,1
2024-03-19 13:00:00,64672.50,66969.40,64305.40,66612.7,4608.286,1710856799999,302307562.27000,2628,2375.588,156751806.12200,0,2
2024-03-19 14:00:00,66612.70,66968.20,63100.00,64672.5,5115.056,1710860399999,333595864.92470,3111,2265.571,148937295.81790,0,1
2024-03-19 15:00:00,64672.50,66299.90,63131.20,65448.6,4728.462,1710863999999,307537819.82090,2886,2421.244,158321817.50810,0,1
