Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore,SMA,RSI,Signal,TP/SP_values,Profit_per_Coin
2024-03-25 05:30:00,68501.00,68580.00,67155.00,67770.0,86.276,2024-03-25 05:44:59.999,5854505.51700,469,31.578,2158927.93880,0,66607.2695,59.08801842525914,Hold,0.0,0.0
2024-03-25 05:45:00,67770.00,67770.00,67500.00,67500.0,32.385,2024-03-25 05:59:59.999,2188107.68670,142,12.941,875624.43200,0,66613.2745,50.01603077909584,Hold,0.0,0.0
2024-03-25 06:00:00,67668.00,67668.00,67200.40,67465.1,73.560,2024-03-25 06:14:59.999,4956930.85360,247,26.891,1815042.85450,0,66620.265,56.728486170827296,Hold,0.0,0.0
2024-03-25 06:15:00,67263.00,68080.00,67180.00,67686.0,55.059,2024-03-25 06:29:59.999,3725808.43290,301,29.116,1975388.42260,0,66627.195,60.78153429526515,Hold,0.0,0.0
2024-03-25 06:30:00,67686.00,67950.00,67200.00,67949.0,46.192,2024-03-25 06:44:59.999,3122474.99100,831,15.117,1026339.33000,0,66636.61,55.413108839446885,Hold,0.0,0.0
2024-03-25 06:45:00,67800.00,67949.00,67200.00,67900.0,78.911,2024-03-25 06:59:59.999,5351621.49100,990,61.459,4174595.18900,0,66643.12,58.956904493806995,Hold,0.0,0.0
2024-03-25 07:00:00,67686.00,67948.60,67200.00,67590.0,84.264,2024-03-25 07:14:59.999,5696478.42200,390,40.006,2717085.31300,0,66649.735,52.36459577857429,Hold,0.0,0.0
2024-03-25 07:15:00,67200.00,67948.60,67200.00,67590.0,92.555,2024-03-25 07:29:59.999,6268577.90130,891,64.615,4387931.79120,0,66657.3545,51.16237527751558,Hold,0.0,0.0
2024-03-25 07:30:00,67599.00,67947.00,67000.00,67338.0,307.652,2024-03-25 07:44:59.999,20675142.74210,469,16.027,1082156.30040,0,66663.3045,48.071067206943745,Hold,0.0,0.0
2024-03-25 07:45:00,67410.00,67899.00,67000.00,67230.0,68.142,2024-03-25 07:59:59.999,4587629.20800,421,25.590,1731411.37390,0,66666.13,51.14801775600796,Hold,0.0,0.0
2024-03-25 08:00:00,67315.40,67948.60,67000.10,67230.0,188.449,2024-03-25 08:14:59.999,12760469.11330,436,153.848,10438040.84720,0,66668.955,50.89748192214985,Hold,0.0,0.0
2024-03-25 08:15:00,67283.90,67948.50,67000.10,67000.2,119.973,2024-03-25 08:29:59.999,8067771.06800,639,30.577,2071512.43440,0,66673.4,50.00251914550581,Hold,0.0,0.0
2024-03-25 08:30:00,67000.20,67000.20,67000.00,67000.2,171.271,2024-03-25 08:44:59.999,11475187.80110,148,136.955,9176012.39100,0,66675.85100000001,47.84790834559592,Hold,0.0,0.0
2024-03-25 08:45:00,67000.00,67000.20,66666.30,66667.5,708.401,2024-03-25 08:59:59.999,47354476.88390,410,269.900,18004900.23360,0,66677.53850000001,17.274122728732948,Hold,0.0,0.0
2024-03-25 09:00:00,66674.10,68000.00,66490.00,66490.0,1469.054,2024-03-25 09:14:59.999,98909425.58650,269,808.464,54873366.49830,0,66676.66350000001,21.527715988966833,Hold,0.0,0.0
2024-03-25 09:15:00,66590.30,68000.00,66490.00,67425.0,101.373,2024-03-25 09:29:59.999,6824506.90880,469,66.636,4504644.08760,0,66682.58850000001,48.712578961823674,Hold,0.0,0.0
2024-03-25 09:30:00,67230.00,68000.00,66490.00,67900.0,69.234,2024-03-25 09:44:59.999,4661237.43780,841,36.489,2470908.81070,0,66690.62400000001,56.48543052283091,Hold,0.0,0.0
2024-03-25 09:45:00,67183.40,67900.00,66350.00,67338.0,62.262,2024-03-25 09:59:59.999,4194558.60000,864,38.816,2627316.34850,0,66696.4265,45.289658906334594,Hold,0.0,0.0
2024-03-25 10:00:00,67425.00,67699.90,66350.00,67643.4,98.129,2024-03-25 10:14:59.999,6600993.07370,656,48.974,3304423.37410,0,66704.0835,45.91050208757083,Hold,0.0,0.0
2024-03-25 10:15:00,67662.20,67699.90,66870.00,67495.8,69.945,2024-03-25 10:29:59.999,4722443.79290,284,49.926,3371496.34770,0,66709.1305,44.73011734028685,Hold,0.0,0.0
2024-03-25 10:30:00,67495.80,67500.00,66880.00,67500.0,71.913,2024-03-25 10:44:59.999,4841111.09570,336,33.951,2291240.05110,0,66715.07549999999,48.72492349540972,Hold,0.0,0.0
2024-03-25 10:45:00,67140.00,67500.00,66880.00,67000.0,77.041,2024-03-25 10:59:59.999,5166898.64360,399,29.186,1963420.53760,0,66716.5955,42.678447334458426,Hold,0.0,0.0
2024-03-25 11:00:00,66990.00,67500.00,66880.00,67466.8,124.395,2024-03-25 11:14:59.999,8354287.98900,350,66.560,4477782.47720,0,66720.531,51.51743638077289,Hold,0.0,0.0
2024-03-25 11:15:00,67485.50,67498.90,66880.00,67063.5,75.484,2024-03-25 11:29:59.999,5059580.31490,269,10.265,690771.77510,0,66722.4495,48.16601678672922,Hold,0.0,0.0
2024-03-25 11:30:00,67131.10,67490.00,66870.00,66990.0,809.095,2024-03-25 11:44:59.999,54139956.18530,464,47.515,3195706.71780,0,66726.149,47.39854318418314,Hold,0.0,0.0
2024-03-25 11:45:00,67153.90,67482.00,66870.00,66871.8,48.775,2024-03-25 11:59:59.999,3272988.51810,207,24.722,1660384.54160,0,66726.558,48.57371367635303,Hold,0.0,0.0
2024-03-25 12:00:00,66954.00,67490.00,66350.00,66618.8,209.103,2024-03-25 12:14:59.999,13986776.18150,459,98.098,6576307.75030,0,66724.65100000001,45.9888098944092,Hold,0.0,0.0
2024-03-25 12:15:00,67160.00,67500.00,66623.40,67462.0,108.118,2024-03-25 12:29:59.999,7284896.87260,310,83.888,5651837.83730,0,66727.37,57.54553915702702,Hold,0.0,0.0
2024-03-25 12:30:00,67498.60,67500.00,66312.20,67207.3,376.973,2024-03-25 12:44:59.999,25089590.75590,335,51.588,3479233.74230,0,66729.3335,56.71390329283593,Hold,0.0,0.0
2024-03-25 12:45:00,66960.00,67239.30,66312.20,66902.3,69.388,2024-03-25 12:59:59.999,4650510.44990,305,35.064,2354241.95460,0,66732.065,44.45340520809017,Hold,0.0,0.0
2024-03-25 13:00:00,66902.30,67239.30,66312.20,66870.0,101.980,2024-03-25 13:14:59.999,6818704.84550,498,47.089,3156772.53920,0,66734.635,37.93684999531523,Hold,0.0,0.0
2024-03-25 13:15:00,67077.00,67239.00,66335.00,66335.0,58.193,2024-03-25 13:29:59.999,3895149.29470,325,25.521,1711290.93950,0,66732.245,38.17830371033893,Hold,0.0,0.0
2024-03-25 13:30:00,66335.00,67500.00,66312.20,67500.0,355.502,2024-03-25 13:44:59.999,23863743.98460,352,305.911,20560456.15270,0,66736.745,48.59461366576508,Hold,0.0,0.0
2024-03-25 13:45:00,67243.90,67550.00,66312.40,67550.0,200.241,2024-03-25 13:59:59.999,13429960.44610,714,109.459,7375443.43140,0,66742.7125,50.5415451021142,Hold,0.0,0.0
2024-03-25 14:00:00,66543.70,67800.00,66312.40,66780.0,345.945,2024-03-25 14:14:59.999,23321863.13080,895,246.242,16635047.27850,0,66742.7125,43.76083188908146,Hold,0.0,0.0
2024-03-25 14:15:00,66600.00,67999.00,66324.00,67820.0,1007.637,2024-03-25 14:29:59.999,68270355.58390,1562,913.205,61934814.91260,0,66747.7425,56.49762282091917,Hold,0.0,0.0
2024-03-25 14:30:00,67820.00,67999.00,67199.50,67999.0,260.996,2024-03-25 14:44:59.999,17695483.19330,632,171.610,11645926.90800,0,66753.8375,54.41865099133205,Hold,0.0,0.0
2024-03-25 14:45:00,67999.00,67999.00,67199.80,67902.0,85.204,2024-03-25 14:59:59.999,5766585.74470,740,44.642,3028674.28620,0,66759.2775,57.334802918175626,Hold,0.0,0.0
2024-03-25 15:00:00,67820.00,68081.60,67400.00,68081.2,1407.089,2024-03-25 15:14:59.999,95669009.73900,661,1358.113,92351146.82040,0,66765.61349999999,59.37199395355228,Hold,0.0,0.0
2024-03-25 15:15:00,67913.90,68081.60,67913.80,68052.8,79.106,2024-03-25 15:29:59.999,5382233.43760,256,37.785,2571786.41050,0,66774.1025,60.30217383718904,Hold,0.0,0.0
2024-03-25 15:30:00,68052.90,68081.60,67800.00,67810.0,270.523,2024-03-25 15:44:59.999,18395438.25590,306,177.869,12103922.66720,0,66779.0825,60.409675615212514,Hold,0.0,0.0
2024-03-25 15:45:00,68081.60,68688.00,67800.00,68570.0,454.515,2024-03-25 15:59:59.999,31045318.32550,699,333.086,22778609.42800,0,66787.863,59.82548240635642,Hold,0.0,0.0
2024-03-25 16:00:00,68688.00,68688.00,67860.00,68404.8,325.907,2024-03-25 16:14:59.999,22188335.53870,1114,77.872,5331408.31220,0,66796.437,60.790426931463905,Hold,0.0,0.0
2024-03-25 16:15:00,68528.80,68528.80,67900.10,68467.9,164.444,2024-03-25 16:29:59.999,11224553.41560,451,82.946,5674602.67200,0,66806.77649999999,64.75032975315617,Hold,0.0,0.0
2024-03-25 16:30:00,68467.90,68468.00,67901.40,68463.4,464.345,2024-03-25 16:44:59.999,31725249.33320,659,280.734,19216877.16260,0,66818.2185,65.09130171238066,Hold,0.0,0.0
2024-03-25 16:45:00,68141.50,69894.00,68141.30,69894.0,2137.273,2024-03-25 16:59:59.999,146817595.97790,577,2041.928,140268705.81400,0,66834.23849999999,78.81874716590016,Hold,0.0,0.0
2024-03-25 17:00:00,69894.00,73895.90,68940.00,70384.1,4190.108,2024-03-25 17:14:59.999,298548147.35470,943,2699.034,191443009.67260,0,66853.601,76.21956762850242,Hold,0.0,0.0
2024-03-25 17:15:00,70740.00,72500.00,70384.10,72004.9,899.511,2024-03-25 17:29:59.999,63896143.70490,515,733.806,52175127.90620,0,66881.07549999999,81.50253864539582,Hold,0.0,0.0
2024-03-25 17:30:00,72004.70,73830.00,70574.80,72489.9,1510.546,2024-03-25 17:44:59.999,109778612.78450,427,1128.679,81975794.60910,0,66910.975,92.07303594323363,Hold,0.0,0.0
2024-03-25 17:45:00,72489.90,72489.90,70574.80,71500.0,120.644,2024-03-25 17:59:59.999,8599333.29490,590,47.040,3389064.91090,0,66934.425,77.31753667082378,Hold,0.0,0.0
2024-03-25 18:00:00,71500.00,72499.90,70644.20,71931.4,213.262,2024-03-25 18:14:59.999,15252069.10600,494,96.619,6999989.97600,0,66961.822,78.13680595306246,Hold,0.0,0.0
2024-03-25 18:15:00,71931.30,72500.00,70644.50,71350.0,129.065,2024-03-25 18:29:59.999,9268488.90280,488,70.594,5114288.01980,0,66984.569,73.07157004443027,Hold,0.0,0.0
2024-03-25 18:30:00,70818.00,72450.00,70648.00,70870.0,118.731,2024-03-25 18:44:59.999,8475055.04290,571,47.418,3420896.88520,0,67005.469,67.93855812278093,Hold,0.0,0.0
2024-03-25 18:45:00,70870.00,72450.00,70870.00,71494.0,131.650,2024-03-25 18:59:59.999,9430358.35560,312,57.953,4188030.01900,0,67032.03850000001,70.55969792562857,Hold,0.0,0.0
2024-03-25 19:00:00,71494.00,72448.00,71494.00,71875.0,112.219,2024-03-25 19:14:59.999,8041651.90740,184,71.713,5141558.26450,0,67059.9025,73.89208886799115,Hold,0.0,0.0
2024-03-25 19:15:00,71875.00,71875.00,71494.50,71875.0,59.681,2024-03-25 19:29:59.999,4274272.11800,159,21.564,1549082.98440,0,67086.7115,71.33083774364277,Hold,0.0,0.0
2024-03-25 19:30:00,71494.70,72300.00,71494.70,71500.2,48.346,2024-03-25 19:44:59.999,3467075.01620,134,30.806,2212435.66580,0,67110.3125,69.45177588417165,Hold,0.0,0.0
2024-03-25 19:45:00,71500.20,72446.90,71500.20,72094.7,75.364,2024-03-25 19:59:59.999,5438413.27670,257,42.632,3085893.26600,0,67136.9715,71.36427898209242,Hold,0.0,0.0
2024-03-25 20:00:00,72440.50,72445.70,72000.00,72079.0,148.676,2024-03-25 20:14:59.999,10711172.07080,205,17.318,1251680.47190,0,67164.826,71.27023719879526,Hold,0.0,0.0
2024-03-25 20:15:00,72050.40,72080.40,70510.00,70600.0,776.261,2024-03-25 20:29:59.999,55790278.72510,379,319.293,22992526.66550,0,67184.831,54.129814216856204,Hold,0.0,0.0
2024-03-25 20:30:00,70600.00,72100.00,70510.00,70511.1,204.638,2024-03-25 20:44:59.999,14486681.64940,466,151.898,10760784.38990,0,67204.8325,50.77948541687127,Hold,0.0,0.0
2024-03-25 20:45:00,70541.00,71599.00,70511.10,70521.0,152.643,2024-03-25 20:59:59.999,10833858.34530,330,96.012,6816983.33760,0,67224.8955,38.6473873460332,Hold,0.0,0.0
2024-03-25 21:00:00,71252.00,71402.90,70511.50,70798.9,47.442,2024-03-25 21:14:59.999,3354752.94670,214,10.027,713301.76490,0,67246.4595,36.63959294608425,Hold,0.0,0.0
2024-03-25 21:15:00,70798.90,71597.00,70550.10,71176.3,102.464,2024-03-25 21:29:59.999,7252242.56260,341,30.787,2192142.83460,0,67270.9755,47.168424919960124,Hold,0.0,0.0
2024-03-25 21:30:00,71176.20,71597.00,71000.00,71016.0,62.902,2024-03-25 21:44:59.999,4480586.25680,311,34.463,2459926.63170,0,67294.92,41.593814281516345,Hold,0.0,0.0
2024-03-25 21:45:00,71016.00,71597.00,70001.20,70358.3,202.281,2024-03-25 21:59:59.999,14353431.30110,994,72.955,5197465.35480,0,67315.569,41.01899983698902,Hold,0.0,0.0
2024-03-25 22:00:00,70731.00,71599.70,70470.00,71514.5,105.208,2024-03-25 22:14:59.999,7523336.73270,249,26.723,1912973.95520,0,67341.9915,55.1998450938312,Hold,0.0,0.0
2024-03-25 22:15:00,71599.70,71599.70,70347.60,71166.4,526.752,2024-03-25 22:29:59.999,37536802.89280,283,26.374,1885539.64980,0,67366.349,47.23376228594584,Hold,0.0,0.0
2024-03-25 22:30:00,71166.40,71590.00,70302.10,71000.0,90.675,2024-03-25 22:44:59.999,6457802.32510,408,42.623,3042267.37260,0,67389.94900000001,42.333707156374835,Hold,0.0,0.0
2024-03-25 22:45:00,71000.00,71589.90,70600.00,71000.0,61.569,2024-03-25 22:59:59.999,4381295.53090,358,26.740,1906702.92610,0,67413.4725,42.333707156374835,Hold,0.0,0.0
2024-03-25 23:00:00,71367.10,71411.80,71000.00,71263.9,98.966,2024-03-25 23:14:59.999,7052033.79630,295,48.685,3472484.01310,0,67438.4835,47.88863274897689,Hold,0.0,0.0
2024-03-25 23:15:00,71358.50,71365.40,70732.00,71365.4,111.866,2024-03-25 23:29:59.999,7955389.24850,381,39.703,2830688.04860,0,67464.00200000001,42.85406337572747,Hold,0.0,0.0
2024-03-25 23:30:00,71366.70,71498.00,70732.00,71498.0,149.240,2024-03-25 23:44:59.999,10599417.54860,481,28.071,2000886.95930,0,67490.0105,44.43465266868461,Hold,0.0,0.0
2024-03-25 23:45:00,71253.00,71513.00,70732.00,71191.0,39.121,2024-03-25 23:59:59.999,2781363.05510,276,13.343,952502.99520,0,67513.483,57.300261870645805,Hold,0.0,0.0
2024-03-26 00:00:00,71095.00,71191.00,70732.00,71109.0,70.828,2024-03-26 00:14:59.999,5025910.02700,255,21.201,1508497.50600,0,67536.478,57.39810438268696,Hold,0.0,0.0
2024-03-26 00:15:00,71109.00,71510.00,70732.20,71253.0,81.863,2024-03-26 00:29:59.999,5819666.71180,520,36.461,2601531.00380,0,67560.5465,58.76646706586827,Hold,0.0,0.0
2024-03-26 00:30:00,71127.00,71510.00,70733.20,71340.0,106.816,2024-03-26 00:44:59.999,7598867.20720,637,45.246,3232191.67500,0,67584.949,56.790743204236904,Hold,0.0,0.0
2024-03-26 00:45:00,71427.00,71510.00,70752.30,71510.0,90.941,2024-03-26 00:59:59.999,6475925.67280,625,32.446,2316713.35120,0,67610.147,54.417878041676566,Hold,0.0,0.0
2024-03-26 01:00:00,71510.00,71510.00,70752.40,71500.0,64.696,2024-03-26 01:14:59.999,4603175.91610,358,38.634,2754632.30140,0,67635.0055,56.67328480035298,Hold,0.0,0.0
2024-03-26 01:15:00,71361.00,71499.00,71000.20,71201.0,451.696,2024-03-26 01:29:59.999,32163012.64390,325,46.463,3315475.91640,0,67658.3685,62.89439054992805,Hold,0.0,0.0
2024-03-26 01:30:00,71201.00,71340.80,71200.10,71340.0,172.414,2024-03-26 01:44:59.999,12281812.29330,158,41.510,2961352.68160,0,67683.572,46.12308375916463,Hold,0.0,0.0
2024-03-26 01:45:00,71340.00,71340.90,71200.10,71340.9,36.812,2024-03-26 01:59:59.999,2623944.41030,144,22.716,1620279.37960,0,67707.635,54.584143330005816,Hold,0.0,0.0
2024-03-26 02:00:00,71340.90,71500.00,71000.20,71498.9,165.226,2024-03-26 02:14:59.999,11779392.68290,334,88.620,6335296.32320,0,67733.6195,63.16428307562393,Hold,0.0,0.0
2024-03-26 02:15:00,71458.90,71499.00,71070.10,71071.0,80.858,2024-03-26 02:29:59.999,5763571.58110,421,40.081,2864609.40440,0,67756.333,51.52832788014466,Hold,0.0,0.0
2024-03-26 02:30:00,71340.00,71499.00,71071.00,71498.0,85.784,2024-03-26 02:44:59.999,6116909.32630,391,43.366,3099579.25980,0,67781.168,54.70855625729126,Hold,0.0,0.0
2024-03-26 02:45:00,71349.00,71498.70,71071.00,71210.0,40.619,2024-03-26 02:59:59.999,2892570.93570,240,19.159,1366210.16630,0,67805.713,47.09250112258654,Hold,0.0,0.0
2024-03-26 03:00:00,71208.00,71498.70,71071.10,71498.7,90.242,2024-03-26 03:14:59.999,6432563.45900,211,26.332,1881479.87110,0,67830.71149999999,50.01237404984969,Hold,0.0,0.0
2024-03-26 03:15:00,71295.00,71498.70,71100.10,71299.0,77.808,2024-03-26 03:29:59.999,5543303.99120,213,30.349,2164566.51720,0,67855.65149999999,51.98441863883582,Hold,0.0,0.0
2024-03-26 03:30:00,71299.00,71299.00,71103.00,71299.0,87.870,2024-03-26 03:44:59.999,6259988.40700,160,51.129,3645315.14900,0,67880.14649999999,53.5995756289785,Hold,0.0,0.0
2024-03-26 03:45:00,71151.00,71299.00,71151.00,71299.0,72.729,2024-03-26 03:59:59.999,5180861.56460,140,27.267,1944093.96060,0,67904.39649999999,50.92176979801218,Hold,0.0,0.0
2024-03-26 04:00:00,71299.00,72200.00,71106.00,72156.0,1608.392,2024-03-26 04:14:59.999,115115866.55890,288,1298.958,92818619.37380,0,67933.58649999999,62.49540610069834,Hold,0.0,0.0
2024-03-26 04:15:00,72156.00,72445.70,71101.00,71500.0,421.422,2024-03-26 04:29:59.999,30425187.54060,585,34.702,2499379.67240,0,67958.8415,49.86670931968437,Hold,0.0,0.0
2024-03-26 04:30:00,71427.00,72155.00,71101.00,71718.0,70.721,2024-03-26 04:44:59.999,5050536.38400,437,24.281,1738669.13990,0,67985.1865,52.753081430592054,Hold,0.0,0.0
2024-03-26 04:45:00,71718.00,72155.00,71155.00,71505.0,40.256,2024-03-26 04:59:59.999,2880751.37370,420,18.343,1316674.38900,0,68010.4665,53.924403593927515,Hold,0.0,0.0
2024-03-26 05:00:00,71505.00,71532.00,71165.00,71205.0,45.835,2024-03-26 05:14:59.999,3269121.42790,166,22.026,1573639.71000,0,68034.2465,48.32680581032174,Hold,0.0,0.0
2024-03-26 05:15:00,71514.00,72155.00,71205.00,71462.6,89.014,2024-03-26 05:29:59.999,6375544.70700,372,39.147,2812537.79490,0,68060.00949999999,51.41811741126584,Hold,0.0,0.0
2024-03-26 05:30:00,71427.00,72036.00,71253.00,71862.0,41.857,2024-03-26 05:44:59.999,2999491.03280,179,19.962,1436104.72100,0,68087.07449999999,54.00569247401989,Hold,0.0,0.0
2024-03-26 05:45:00,71862.00,71998.00,71437.40,71437.4,36.594,2024-03-26 05:59:59.999,2627107.27080,183,19.261,1386422.19300,0,68111.8765,54.04504305586216,Hold,0.0,0.0
2024-03-26 06:00:00,71437.40,71995.00,71254.00,71605.0,68.979,2024-03-26 06:14:59.999,4946325.88600,306,33.853,2434524.92550,0,68138.3955,51.253044781712575,Hold,0.0,0.0
2024-03-26 06:15:00,71949.00,71949.00,71605.00,71940.0,103.365,2024-03-26 06:29:59.999,7421539.60330,383,44.791,3222451.09360,0,68166.5895,58.45572904600842,Hold,0.0,0.0
2024-03-26 06:30:00,71871.00,71947.80,71605.00,71935.0,99.827,2024-03-26 06:44:59.999,7174904.60780,358,76.698,5517697.72570,0,68194.7585,55.40925884599174,Hold,0.0,0.0
2024-03-26 06:45:00,71929.60,71940.00,71254.00,71393.1,61.024,2024-03-26 06:59:59.999,4370278.07240,536,23.576,1693358.07140,0,68219.343,51.075403990766,Hold,0.0,0.0
2024-03-26 07:00:00,71397.20,71940.00,71254.00,71427.0,72.259,2024-03-26 07:14:59.999,5170959.28120,695,32.393,2324607.13350,0,68244.09449999999,51.45157632116126,Hold,0.0,0.0
2024-03-26 07:15:00,71436.00,71947.80,71254.00,71340.0,130.979,2024-03-26 07:29:59.999,9405150.68100,760,87.835,6316647.80430,0,68269.2845,50.455960854092524,Hold,0.0,0.0
2024-03-26 07:30:00,71686.80,71947.80,71254.00,71907.0,46.298,2024-03-26 07:44:59.999,3322987.43800,412,30.270,2173442.38550,0,68296.43549999999,47.03994293865906,Hold,0.0,0.0
2024-03-26 07:45:00,71909.50,71947.80,71401.00,71601.0,119.843,2024-03-26 07:59:59.999,8599656.08550,678,56.798,4086061.46230,0,68322.06199999999,51.30964730290457,Hold,0.0,0.0
2024-03-26 08:00:00,71601.00,71947.80,71401.00,71513.2,88.413,2024-03-26 08:14:59.999,6325211.48960,822,28.821,2067355.49090,0,68347.243,47.25159697246225,Hold,0.0,0.0
2024-03-26 08:15:00,71499.70,71947.80,71403.00,71656.5,179.796,2024-03-26 08:29:59.999,12871928.12840,625,114.081,8178331.23880,0,68373.176,52.071879871994746,Hold,0.0,0.0
2024-03-26 08:30:00,71657.10,71898.70,71405.00,71406.1,66.423,2024-03-26 08:44:59.999,4759812.38880,559,30.237,2172684.65780,0,68398.6965,52.788021627616885,Hold,0.0,0.0
2024-03-26 08:45:00,71602.00,71867.00,71400.00,71401.0,836.372,2024-03-26 08:59:59.999,59726125.89270,512,31.627,2266315.22090,0,68423.35650000001,49.081693500298066,Hold,0.0,0.0
2024-03-26 09:00:00,71600.00,71799.00,71101.10,71795.0,217.654,2024-03-26 09:14:59.999,15570354.25550,547,119.640,8574918.99870,0,68450.73150000001,48.999581914830074,Hold,0.0,0.0
2024-03-26 09:15:00,71518.10,71795.00,71106.10,71788.1,49.262,2024-03-26 09:29:59.999,3524570.80460,475,23.509,1686753.56890,0,68477.327,55.98280391688581,Hold,0.0,0.0
2024-03-26 09:30:00,71544.20,72150.00,71300.00,72066.1,649.510,2024-03-26 09:44:59.999,46667911.60090,536,634.916,45620004.91710,0,68505.427,57.58063985795561,Hold,0.0,0.0
2024-03-26 09:45:00,72141.40,72149.00,71300.00,72057.6,84.572,2024-03-26 09:59:59.999,6075988.65240,546,47.688,3434407.72480,0,68534.209,52.165905407396615,Hold,0.0,0.0
2024-03-26 10:00:00,71862.10,72111.00,71259.00,71520.7,108.980,2024-03-26 10:14:59.999,7809607.42920,542,79.118,5674251.49290,0,68560.2875,43.61967536267589,Hold,0.0,0.0
2024-03-26 10:15:00,71542.00,72034.00,71259.00,71831.0,60.119,2024-03-26 10:29:59.999,4311232.77330,450,33.375,2397153.73910,0,68587.1995,57.2617823621106,Hold,0.0,0.0
2024-03-26 10:30:00,71650.00,71831.00,71259.00,71468.7,132.171,2024-03-26 10:44:59.999,9430560.71240,424,23.843,1707221.72140,0,68612.343,50.62359802602059,Hold,0.0,0.0
2024-03-26 10:45:00,71468.70,71825.00,71259.00,71514.0,62.551,2024-03-26 10:59:59.999,4467335.11880,302,24.210,1734103.20560,0,68638.333,52.634926403779744,Hold,0.0,0.0
2024-03-26 11:00:00,71825.00,71826.00,71259.00,71824.9,180.123,2024-03-26 11:14:59.999,12918061.79630,553,144.253,10359955.59540,0,68665.7075,48.65219818104204,Hold,0.0,0.0
2024-03-26 11:15:00,71262.20,71824.90,71262.20,71792.0,50.479,2024-03-26 11:29:59.999,3609384.62940,324,25.837,1852866.12300,0,68692.424,53.444420399624896,Hold,0.0,0.0
2024-03-26 11:30:00,71792.00,71824.90,71262.10,71514.0,42.176,2024-03-26 11:44:59.999,3021707.20820,388,25.597,1838189.77440,0,68718.24399999999,50.013500742540884,Hold,0.0,0.0
2024-03-26 11:45:00,71514.00,71824.90,71262.10,71601.0,51.997,2024-03-26 11:59:59.999,3715094.64410,306,15.357,1101335.86550,0,68744.499,49.04524341992086,Hold,0.0,0.0
2024-03-26 12:00:00,71601.00,71824.90,71262.10,71700.0,53.660,2024-03-26 12:14:59.999,3837039.91400,488,18.607,1334752.95860,0,68770.755,55.333744691662616,Hold,0.0,0.0
2024-03-26 12:15:00,71700.00,71759.90,71262.40,71427.8,38.113,2024-03-26 12:29:59.999,2724303.56090,220,18.409,1319107.61430,0,68795.549,50.44338561312955,Hold,0.0,0.0
2024-03-26 12:30:00,71601.00,71699.00,71427.80,71699.0,33.462,2024-03-26 12:44:59.999,2397288.85280,117,18.348,1315510.25300,0,68822.484,48.344485065875695,Hold,0.0,0.0
2024-03-26 12:45:00,71699.00,71699.00,71262.10,71697.0,103.886,2024-03-26 12:59:59.999,7422125.98420,451,44.920,3219136.91340,0,68848.619,48.426325790291834,Hold,0.0,0.0
2024-03-26 13:00:00,71427.00,71697.00,71262.10,71263.0,110.777,2024-03-26 13:14:59.999,7917608.41170,572,54.403,3899957.79600,0,68873.37400000001,36.83658416652998,Hold,0.0,0.0
2024-03-26 13:15:00,71688.00,71697.00,71262.10,71262.1,98.866,2024-03-26 13:29:59.999,7068724.96220,550,49.376,3538891.71350,0,68897.9345,36.92858786026485,Hold,0.0,0.0
2024-03-26 13:30:00,71688.00,71699.00,71262.10,71595.0,157.469,2024-03-26 13:44:59.999,11244599.44240,540,55.659,3988880.69760,0,68923.65950000001,51.308605445771306,Hold,0.0,0.0
2024-03-26 13:45:00,71562.00,71680.00,71262.10,71544.0,113.355,2024-03-26 13:59:59.999,8106811.92290,421,28.274,2026147.63990,0,68946.88,44.437122034423886,Hold,0.0,0.0
2024-03-26 14:00:00,71544.00,71658.00,71262.30,71658.0,82.736,2024-03-26 14:14:59.999,5908719.11490,356,34.350,2458682.22920,0,68971.09,54.059966542272655,Hold,0.0,0.0
2024-03-26 14:15:00,71349.00,71658.00,71261.00,71261.0,1396.471,2024-03-26 14:29:59.999,99528571.40860,515,24.027,1717004.16900,0,68995.8345,45.28512858740211,Hold,0.0,0.0
2024-03-26 14:30:00,71261.00,71659.00,71261.00,71265.0,155.511,2024-03-26 14:44:59.999,11100665.98190,571,54.218,3881812.22150,0,69019.15950000001,38.21808846429023,Hold,0.0,0.0
2024-03-26 14:45:00,71599.60,71661.90,71261.10,71310.0,118.787,2024-03-26 14:59:59.999,8496724.30490,361,78.664,5636255.69560,0,69041.2595,39.90871786282549,Hold,0.0,0.0
2024-03-26 15:00:00,71310.00,71661.90,71260.00,71261.1,645.809,2024-03-26 15:14:59.999,46028957.64000,336,18.878,1351813.39710,0,69063.87,44.14339308045026,Hold,0.0,0.0
2024-03-26 15:15:00,71495.40,71661.90,71260.10,71659.0,70.344,2024-03-26 15:29:59.999,5024554.63950,395,29.865,2138476.62210,0,69089.715,51.17408906882592,Hold,0.0,0.0
2024-03-26 15:30:00,71265.00,71659.00,71260.10,71658.8,117.463,2024-03-26 15:44:59.999,8400095.70210,340,67.579,4841419.20080,0,69114.269,49.13124156545214,Hold,0.0,0.0
2024-03-26 15:45:00,71658.80,71658.80,71260.30,71599.5,64.080,2024-03-26 15:59:59.999,4576809.42550,190,38.041,2721153.09010,0,69138.7715,53.97766760876614,Hold,0.0,0.0
